,adview,views,likes,dislikes,comment,published,dur_sec,category_A,category_B,category_C,category_D,category_E,category_G,category_H
2901,1,155083.0,458.0,21.0,64.0,2014-10-01,1794,0,1,0,0,0,0,0
2902,5,16767.0,5.0,9.0,1.0,2014-04-14,7638,0,0,0,0,1,0,0
2903,1,327776.0,2459.0,384.0,101.0,2015-02-18,16,0,1,0,0,0,0,0
2904,2,540753.0,1210.0,78.0,67.0,2013-10-01,305,0,0,0,1,0,0,0
2905,1,1282849.0,3143.0,481.0,173.0,2016-03-28,5314,0,0,0,0,1,0,0
2906,1,445735.0,750.0,203.0,102.0,2015-09-15,9397,0,0,0,1,0,0,0
2907,7,147096.0,198.0,7.0,25.0,2010-02-27,472,0,0,0,1,0,0,0
2908,1,336090.0,750.0,59.0,31.0,2014-04-20,184,0,0,0,0,0,1,0
2909,2,32789.0,38.0,25.0,10.0,2013-12-14,65,0,0,0,0,0,0,0
2910,1,1277.0,1.0,0.0,0.0,2014-12-09,455,0,0,0,1,0,0,0
2911,1,34295.0,267.0,19.0,7.0,2016-04-19,1633,0,0,0,0,0,1,0
2912,4,420490.0,823.0,61.0,142.0,2016-08-13,2589,0,0,0,1,0,0,0
2913,55,718391.0,3216.0,99.0,310.0,2011-01-08,243,0,0,0,0,0,1,0
2914,11,2550272.0,18316.0,663.0,2413.0,2015-09-29,431,0,0,0,1,0,0,0
2915,1,248.0,1.0,0.0,0.0,2016-01-08,31,0,0,0,1,0,0,0
2916,1,830691.0,24272.0,238.0,1799.0,2017-01-06,1217,0,0,0,0,1,0,0
2917,1,96600.0,584.0,45.0,62.0,2015-03-01,457,0,1,0,0,0,0,0
2918,4,486469.0,263.0,139.0,15.0,2014-11-11,60,0,0,0,0,0,0,1
2919,1,33031.0,24.0,7.0,2.0,2011-12-10,96,0,0,0,1,0,0,0
2920,1,204260.0,1569.0,49.0,1264.0,2016-03-03,611,0,0,0,1,0,0,0
2921,1,466553.0,1607.0,235.0,210.0,2017-02-13,2281,0,0,0,1,0,0,0
2922,2,110369.0,250.0,25.0,98.0,2009-03-07,360,0,0,0,0,0,1,0
2923,2,353077.0,194.0,41.0,20.0,2013-10-02,279,0,0,0,0,0,1,0
2924,4,31139.0,73.0,9.0,32.0,2016-05-15,403,0,0,0,1,0,0,0
2925,3,188433.0,488.0,8.0,80.0,2010-08-21,313,0,0,0,1,0,0,0
2926,1,102891.0,783.0,29.0,38.0,2015-09-25,134,0,0,0,0,0,1,0
2927,2,196633.0,1433.0,46.0,132.0,2015-05-09,730,0,0,0,0,1,0,0
2928,2,550632.0,587.0,94.0,140.0,2011-07-09,283,0,0,0,0,0,1,0
2929,1,44442.0,254.0,17.0,,2016-08-15,839,0,0,1,0,0,0,0
2930,1,14096149.0,45857.0,5582.0,1074.0,2015-09-25,311,0,0,0,0,0,1,0
2931,55,751464.0,5748.0,107.0,374.0,2014-04-05,122,0,1,0,0,0,0,0
2932,1,198578.0,48.0,64.0,5.0,2014-04-30,64,0,0,0,1,0,0,0
2933,9,97398.0,133.0,5.0,7.0,2014-02-09,397,0,0,0,1,0,0,0
2934,1,35979.0,1391.0,18.0,171.0,2013-11-16,270,0,0,0,0,0,1,0
2935,1,316509.0,2939.0,118.0,1257.0,2016-07-13,1952,0,0,0,1,0,0,0
2936,1,1439318.0,1319.0,561.0,133.0,2016-07-29,345,0,0,0,1,0,0,0
2937,2,310884.0,,,204.0,2016-03-17,707,0,0,0,0,0,0,0
2938,1,55688.0,305.0,32.0,14.0,2016-07-07,2476,0,0,1,0,0,0,0
2939,251,1426543.0,1272.0,398.0,77.0,2014-01-07,1154,0,0,0,1,0,0,0
2940,2,611389.0,7718.0,307.0,455.0,2013-10-25,109,0,1,0,0,0,0,0
2941,49,978456.0,4495.0,243.0,244.0,2015-09-25,234,0,0,0,0,0,1,0
2942,2,17691.0,127.0,6.0,17.0,2014-02-28,443,0,0,0,1,0,0,0
2943,1,784157.0,1736.0,216.0,126.0,2016-05-28,296,0,0,0,0,0,0,1
2944,1,45583.0,638.0,17.0,39.0,2016-06-29,789,0,0,0,0,0,0,0
2945,4,6200.0,89.0,2.0,3.0,2014-09-25,200,0,0,0,1,0,0,0
2946,1,338068.0,456.0,86.0,92.0,2014-11-10,106,0,0,0,0,0,1,0
2947,1,72703.0,139.0,14.0,29.0,2016-08-08,569,0,0,0,0,0,0,1
2948,1,200104.0,142.0,49.0,30.0,2016-08-10,634,0,0,0,1,0,0,0
2949,2,56892.0,677.0,32.0,287.0,2016-09-27,232,0,1,0,0,0,0,0
2950,2,900387.0,838.0,158.0,46.0,2015-12-24,65,0,0,0,1,0,0,0
2951,6,1342886.0,19177.0,1088.0,5994.0,2016-08-24,389,0,0,0,0,0,0,0
2952,2,96820.0,317.0,37.0,20.0,2015-02-18,333,0,0,0,0,0,1,0
2953,1,50284.0,341.0,20.0,52.0,2016-04-04,449,0,0,0,1,0,0,0
2954,1,57282.0,154.0,2.0,12.0,2016-05-26,51,0,0,0,1,0,0,0
2955,1,617576.0,1161.0,153.0,95.0,2013-12-21,202,0,0,0,1,0,0,0
2956,10530,21978.0,141.0,3.0,31.0,2016-06-03,191,0,0,0,1,0,0,0
2957,4,220186.0,341.0,31.0,20.0,2016-05-17,631,0,0,0,1,0,0,0
2958,1,184658.0,422.0,38.0,25.0,2015-01-26,619,0,0,0,1,0,0,0
2959,1,84166.0,33.0,15.0,,2016-03-28,104,0,0,0,1,0,0,0
2960,1,685741.0,7163.0,161.0,4532.0,2015-03-06,226,0,0,0,1,0,0,0
2961,13,84275.0,208.0,16.0,,2014-03-20,344,0,1,0,0,0,0,0
2962,1,2654.0,2.0,4.0,1.0,2012-12-17,63,0,0,0,1,0,0,0
2963,1,193541.0,421.0,29.0,127.0,2014-09-06,302,0,0,0,0,0,1,0
2964,66,4171.0,8.0,2.0,2.0,2016-04-08,16,0,0,0,0,1,0,0
2965,1,80179.0,58.0,39.0,,2016-08-05,469,0,0,1,0,0,0,0
2966,8,156508.0,234.0,40.0,37.0,2012-09-06,161,0,0,0,0,0,1,0
2967,2,71603.0,127.0,22.0,11.0,2015-02-21,4172,0,0,0,0,1,0,0
2968,3,192261.0,144.0,18.0,22.0,2012-11-16,81,0,0,0,1,0,0,0
2969,1,11099.0,212.0,2.0,31.0,2016-09-22,385,0,0,0,1,0,0,0
2970,2,9414.0,49.0,0.0,4.0,2014-04-10,310,0,0,0,1,0,0,0
2971,2,1138296.0,1323.0,496.0,90.0,2016-07-29,664,0,0,0,1,0,0,0
2972,1,219.0,15.0,0.0,6.0,2013-10-11,184,0,0,0,0,1,0,0
2973,1,16567.0,25.0,5.0,1.0,2013-06-10,722,0,0,0,1,0,0,0
2974,9,102714.0,140.0,33.0,19.0,2015-09-20,157,0,0,0,1,0,0,0
2975,2,1970.0,32.0,0.0,2.0,2016-12-28,291,0,0,0,0,0,1,0
2976,94240,441156.0,2191.0,136.0,85.0,2014-10-11,321,0,0,0,0,0,1,0
2977,3,389153.0,886.0,87.0,53.0,2014-05-17,2087,0,0,0,1,0,0,0
2978,1,188924.0,1531.0,74.0,82.0,2016-09-29,4277,0,0,0,0,0,1,0
2979,1,16184.0,97.0,13.0,9.0,2015-09-15,13037,0,0,0,1,0,0,0
2980,1,192813.0,502.0,35.0,19.0,2016-01-29,89,0,0,0,1,0,0,0
2981,71,15938298.0,92650.0,4001.0,4956.0,2014-11-01,367,0,0,0,0,0,1,0
2982,1,149679.0,1561.0,48.0,295.0,2016-04-09,931,0,0,0,0,1,0,0
2983,1,9901.0,17.0,3.0,3.0,2016-07-04,246,0,0,0,1,0,0,0
2984,20,499080.0,1175.0,289.0,74.0,2016-09-25,341,0,0,0,1,0,0,0
2985,2,145965.0,372.0,36.0,22.0,2016-07-29,114,0,0,0,0,0,1,0
2986,1,492409.0,393.0,116.0,24.0,2014-07-02,675,0,0,0,1,0,0,0
2987,2,5055.0,107.0,6.0,5.0,2014-04-15,411,0,1,0,0,0,0,0
2988,6,45420.0,674.0,10.0,49.0,2012-12-03,97,0,0,0,0,0,1,0
2989,24,185311.0,494.0,102.0,481.0,2015-10-15,701,0,0,0,1,0,0,0
2990,2,13778.0,42.0,5.0,3.0,2013-09-12,1521,0,0,0,0,0,1,0
2991,3,1029403.0,1133.0,150.0,28.0,2015-12-12,78,0,0,0,1,0,0,0
2992,1,283861.0,5229.0,75.0,321.0,2015-01-23,166,0,1,0,0,0,0,0
2993,1,3023.0,10.0,1.0,0.0,2010-10-02,69,0,0,0,0,0,1,0
2994,318,2641030.0,2027.0,1241.0,81.0,2011-09-27,1342,0,0,0,0,1,0,0
2995,1,126916.0,575.0,23.0,87.0,2011-12-10,832,0,0,0,0,0,1,0
2996,2,1226473.0,8454.0,379.0,1556.0,2015-10-12,470,0,0,0,0,0,0,0
2997,12,5271566.0,10482.0,582.0,626.0,2011-11-21,292,0,0,0,1,0,0,0
2998,1,58679.0,175.0,43.0,15.0,2015-05-08,751,0,0,0,1,0,0,0
2999,14,9462542.0,59879.0,4587.0,1968.0,2015-02-06,176,0,0,0,1,0,0,0
3000,58,138047869.0,283824.0,15626.0,32271.0,2016-10-18,273,0,0,0,0,0,1,0
3001,2,613.0,12.0,0.0,7.0,2013-05-04,478,0,0,1,0,0,0,0
3002,8618,13823.0,160.0,2.0,14.0,2016-01-26,301,0,0,0,0,0,1,0
3003,1,12104.0,24.0,3.0,1.0,2014-03-10,189,0,0,0,1,0,0,0
3004,10,3532700.0,18794.0,1235.0,1030.0,2016-05-11,344,0,0,0,0,0,1,0
3005,1,1512394.0,3501.0,2135.0,246.0,2016-02-17,269,0,0,0,1,0,0,0
3006,4,800802.0,4754.0,411.0,1583.0,2016-07-13,424,0,0,0,0,0,0,0
3007,7,565265.0,557.0,204.0,47.0,2014-10-10,9138,0,0,0,0,1,0,0
3008,3,1540326.0,17765.0,1002.0,2017.0,2015-09-22,325,0,0,0,1,0,0,0
3009,1,51959.0,74.0,7.0,4.0,2011-05-03,1394,0,0,0,1,0,0,0
3010,4,1362373.0,8940.0,522.0,712.0,2016-07-26,121,0,0,0,1,0,0,0
3011,1,41604.0,531.0,7.0,40.0,2015-02-26,197,0,0,0,0,0,1,0
3012,18782,26086.0,19.0,0.0,9.0,2013-05-26,178,0,0,0,0,0,0,0
3013,8,388573.0,813.0,45.0,40.0,2016-07-05,250,0,0,0,0,0,1,0
3014,2,6236.0,12.0,1.0,2.0,2013-05-23,206,0,1,0,0,0,0,0
3015,2,57131.0,50.0,11.0,2.0,2013-02-20,86,0,0,0,1,0,0,0
3016,66,123690.0,159.0,28.0,9.0,2013-07-23,291,0,1,0,0,0,0,0
3017,2,405606.0,777.0,61.0,29.0,2012-02-06,634,0,0,0,1,0,0,0
3018,1,29287.0,50.0,4.0,9.0,2011-06-21,640,0,0,0,0,1,0,0
3019,1,7144.0,10.0,2.0,1.0,2015-10-16,77,0,0,0,1,0,0,0
3020,134,3397066.0,7244.0,1570.0,520.0,2014-03-12,4810,0,0,0,0,0,1,0
3021,1,5698.0,30.0,3.0,0.0,2016-07-20,179,0,0,0,0,1,0,0
3022,1,440950.0,688.0,317.0,,2017-03-10,123,0,0,0,1,0,0,0
3023,3,148194.0,1018.0,40.0,602.0,2016-06-14,192,0,0,0,0,1,0,0
3024,1,476063.0,4450.0,111.0,761.0,2012-04-01,113,0,0,0,0,0,1,0
3025,257,548743.0,10443.0,131.0,221.0,2014-05-06,89,0,1,0,0,0,0,0
3026,1,8809.0,19.0,2.0,1.0,2014-09-17,97,0,0,0,1,0,0,0
3027,6,123191.0,90.0,11.0,2.0,2012-07-09,38,0,0,0,1,0,0,0
3028,6,622680.0,733.0,109.0,126.0,2011-04-01,9361,0,0,0,1,0,0,0
3029,1,131394.0,1528.0,32.0,187.0,2016-07-23,124,0,0,0,0,0,1,0
3030,3,4915.0,68.0,7.0,14.0,2015-04-01,179,0,0,0,1,0,0,0
3031,12,168949.0,634.0,62.0,124.0,2011-04-29,235,0,0,1,0,0,0,0
3032,3,1460211.0,4654.0,443.0,498.0,2015-08-08,92,0,0,1,0,0,0,0
3033,4,1552.0,1.0,0.0,0.0,2016-07-10,82,0,0,0,1,0,0,0
3034,3,273.0,0.0,0.0,0.0,2016-12-13,31,0,0,0,1,0,0,0
3035,2,225722.0,794.0,77.0,109.0,2016-08-08,100,0,0,0,1,0,0,0
3036,1,85519.0,260.0,8.0,22.0,2016-03-26,332,0,0,0,1,0,0,0
3037,1,325904.0,1948.0,42.0,50.0,2015-06-11,237,0,0,0,0,0,1,0
3038,6,147978.0,106.0,57.0,63.0,2013-03-28,2073,0,0,0,1,0,0,0
3039,4086,4709.0,7.0,1.0,0.0,2016-02-19,331,0,0,0,0,0,0,0
3040,1,282144.0,558.0,42.0,116.0,2013-04-03,1165,0,0,0,1,0,0,0
3041,1,30572.0,141.0,5.0,6.0,2015-07-24,128,0,0,0,1,0,0,0
3042,1,100720.0,287.0,29.0,83.0,2015-01-16,2959,0,0,1,0,0,0,0
3043,1,18246.0,33.0,7.0,0.0,2014-07-14,264,0,0,0,1,0,0,0
3044,1,13543.0,40.0,6.0,1.0,2014-08-02,3475,0,0,0,0,0,1,0
3045,1,4016.0,6.0,3.0,2.0,2015-07-15,4060,0,0,0,0,0,1,0
3046,31,472950.0,1213.0,59.0,70.0,2014-03-29,318,0,0,0,1,0,0,0
3047,4,1497081.0,6678.0,370.0,157.0,2015-08-03,242,0,0,0,1,0,0,0
3048,1,137657.0,818.0,14.0,89.0,2015-09-11,833,0,0,0,1,0,0,0
3049,4,10319.0,78.0,9.0,12.0,2016-06-24,142,0,0,0,1,0,0,0
3050,7,1250504.0,3427.0,562.0,219.0,2014-11-29,178,0,0,0,0,0,0,1
3051,2,17462.0,58.0,3.0,5.0,2014-03-27,745,0,1,0,0,0,0,0
3052,20,750410.0,1637.0,117.0,42.0,2012-04-16,566,0,0,0,1,0,0,0
3053,1,81703.0,194.0,30.0,49.0,2015-05-05,27126,0,0,0,0,0,1,0
3054,9,3660092.0,2900.0,1296.0,411.0,2016-04-02,4767,0,0,0,1,0,0,0
3055,9516,565605.0,3578.0,77.0,372.0,2016-05-26,384,0,0,0,0,0,0,0
3056,3,1069478.0,5077.0,160.0,329.0,2016-01-24,325,0,0,0,0,0,1,0
3057,1,13846.0,3.0,0.0,0.0,2015-02-13,21,0,0,0,1,0,0,0
3058,2,198716.0,640.0,14.0,34.0,2015-12-25,139,0,1,0,0,0,0,0
3059,11,1962982.0,3575.0,905.0,265.0,2016-08-19,638,0,0,0,1,0,0,0
3060,7,4630140.0,9983.0,1861.0,865.0,2014-04-28,146,0,0,0,1,0,0,0
3061,1,846027.0,3521.0,651.0,1562.0,2016-07-02,436,0,0,0,0,0,0,0
3062,2,60076.0,52.0,10.0,0.0,2013-07-01,141,0,0,0,0,0,0,0
3063,1151,1901.0,16.0,0.0,2.0,2015-04-15,79,0,0,0,1,0,0,0
3064,1,122957.0,95.0,48.0,16.0,2013-10-25,2619,0,0,0,1,0,0,0
3065,1,487589.0,3062.0,225.0,561.0,2016-07-27,132,0,0,0,0,0,1,0
3066,2,68705.0,262.0,13.0,14.0,2011-02-04,580,0,0,0,0,0,1,0
3067,96,1274790.0,1564.0,277.0,75.0,2013-06-22,375,0,0,0,1,0,0,0
3068,1,495787.0,1732.0,92.0,697.0,2013-09-21,539,1,0,0,0,0,0,0
3069,2,65706.0,144.0,11.0,49.0,2013-05-15,4132,0,0,0,1,0,0,0
3070,3,20294.0,188.0,4.0,17.0,2016-08-03,219,0,0,0,1,0,0,0
3071,1,564516.0,288.0,110.0,33.0,2016-08-18,24,0,0,0,0,1,0,0
3072,2,29099.0,351.0,5.0,13.0,2011-05-31,112,0,0,0,0,0,1,0
3073,5,12653.0,236.0,10.0,6.0,2014-06-27,295,0,0,0,0,0,1,0
3074,1,1148754.0,1952.0,509.0,164.0,2015-06-15,9174,0,0,0,1,0,0,0
3075,1,981144.0,6872.0,166.0,559.0,2014-02-11,165,0,0,0,1,0,0,0
3076,2,190578.0,76.0,58.0,2.0,2012-08-31,589,0,0,0,1,0,0,0
3077,37,861610.0,417.0,88.0,17.0,2011-10-29,79,0,0,0,1,0,0,0
3078,5,161092.0,329.0,25.0,18.0,2012-05-19,231,0,0,0,0,0,1,0
3079,1,25997.0,10.0,8.0,3.0,2015-06-04,1115,0,0,0,0,1,0,0
3080,1,17133.0,189.0,4.0,7.0,2017-04-02,288,0,0,1,0,0,0,0
3081,4,1537144.0,910.0,127.0,33.0,2014-11-21,765,0,0,0,1,0,0,0
3082,20,631.0,2.0,0.0,0.0,2016-12-17,650,0,0,0,1,0,0,0
3083,3,324565.0,533.0,163.0,71.0,2014-09-21,3109,0,0,0,0,0,0,1
3084,3,128688.0,115.0,57.0,6.0,2016-08-10,746,0,0,0,1,0,0,0
3085,1,20002.0,29.0,0.0,1.0,2015-03-14,40,0,0,0,1,0,0,0
3086,1,711.0,4.0,1.0,0.0,2012-08-23,320,0,0,1,0,0,0,0
3087,4,71092.0,161.0,24.0,5.0,2012-11-16,350,0,0,0,0,0,1,0
3088,1,89534.0,122.0,17.0,2.0,2014-05-15,2285,0,0,0,1,0,0,0
3089,2,694898.0,1289.0,337.0,126.0,2016-09-20,716,0,0,0,1,0,0,0
3090,3,305840.0,706.0,73.0,48.0,2015-08-03,2068,0,0,0,1,0,0,0
3091,2,62208.0,103.0,17.0,2.0,2014-12-03,499,0,0,0,1,0,0,0
3092,5,1079062.0,10422.0,977.0,460.0,2016-07-16,40,0,0,0,0,1,0,0
3093,1,966221.0,2692.0,816.0,1555.0,2015-04-06,225,0,0,0,0,0,0,0
3094,1,26145.0,136.0,8.0,78.0,2011-08-01,2402,0,0,0,0,1,0,0
3095,10,248648.0,2661.0,127.0,423.0,2013-07-11,92,0,0,0,0,1,0,0
3096,1,24132.0,43.0,5.0,4.0,2014-04-12,400,0,0,0,1,0,0,0
3097,1,114412.0,701.0,68.0,36.0,2015-08-09,278,0,0,0,0,0,1,0
3098,1,8250.0,41.0,5.0,5.0,2013-05-16,1693,0,0,0,1,0,0,0
3099,3,10339.0,37.0,9.0,11.0,2015-09-07,31,0,0,0,1,0,0,0
3100,4,2463725.0,15762.0,1422.0,1295.0,2016-02-23,360,0,0,1,0,0,0,0
3101,3,12144.0,49.0,1.0,2.0,2015-05-06,444,0,0,0,1,0,0,0
3102,139662,337766.0,3076.0,75.0,179.0,2016-10-12,248,0,0,0,0,0,1,0
3103,3,225635.0,636.0,55.0,45.0,2013-04-25,492,0,0,1,0,0,0,0
3104,1,33757.0,37.0,2.0,3.0,2010-10-23,432,0,0,0,1,0,0,0
3105,1,152424.0,512.0,23.0,8.0,2016-06-03,224,0,1,0,0,0,0,0
3106,6,483285.0,415.0,230.0,,2016-09-06,552,0,0,0,1,0,0,0
3107,1,8856.0,31.0,0.0,17.0,2016-08-31,10800,0,0,0,1,0,0,0
3108,27,291393.0,2101.0,131.0,121.0,2016-07-05,281,0,0,0,1,0,0,0
3109,1,110370.0,1703.0,76.0,357.0,2016-09-13,635,0,1,0,0,0,0,0
3110,8,3170108.0,7381.0,1782.0,134.0,2015-06-15,654,0,0,0,1,0,0,0
3111,4,17072.0,36.0,0.0,6.0,2013-10-29,592,0,0,0,1,0,0,0
3112,6,254.0,3.0,0.0,4.0,2016-04-13,30,0,0,0,1,0,0,0
3113,3218,13406.0,112.0,30.0,21.0,2015-09-03,676,0,1,0,0,0,0,0
3114,3,388935.0,815.0,144.0,72.0,2014-03-07,1074,0,0,0,1,0,0,0
3115,250,3131880.0,5979.0,302.0,318.0,2013-08-26,299,0,0,0,0,1,0,0
3116,1,795164.0,1168.0,145.0,66.0,2016-09-10,607,0,0,0,1,0,0,0
3117,2,102875.0,257.0,11.0,45.0,2015-04-22,6492,0,1,0,0,0,0,0
3118,1,1164711.0,225.0,108.0,22.0,2013-05-21,53,0,0,0,1,0,0,0
3119,9,3717176.0,9868.0,1356.0,905.0,2016-09-30,185,0,0,0,1,0,0,0
3120,2,113203.0,315.0,13.0,30.0,2014-02-13,201,0,0,0,1,0,0,0
3121,1,27479.0,202.0,12.0,3.0,2012-03-30,297,0,0,0,0,0,1,0
3122,4395,7230.0,64.0,1.0,0.0,2015-11-26,129,0,0,0,1,0,0,0
3123,1,3594017.0,18800.0,420.0,3187.0,2015-12-17,470,0,1,0,0,0,0,0
3124,1,1072.0,1.0,3.0,0.0,2013-07-10,855,0,0,0,1,0,0,0
3125,39,493334.0,1256.0,225.0,76.0,2013-12-18,2710,0,0,0,0,0,1,0
3126,123,1851583.0,2966.0,319.0,64.0,2014-03-24,246,0,0,0,1,0,0,0
3127,5,59724.0,260.0,31.0,25.0,2014-01-25,273,0,0,0,0,0,1,0
3128,11715,12390.0,5.0,0.0,0.0,2015-11-09,91,0,0,0,1,0,0,0
3129,14,165882.0,99.0,45.0,9.0,2014-04-02,2586,0,0,0,1,0,0,0
3130,5,3757381.0,12911.0,624.0,70.0,2014-12-11,276,0,0,0,0,0,1,0
3131,30,4830691.0,1078.0,1076.0,77.0,2013-12-14,144,0,0,0,1,0,0,0
3132,17,6766683.0,3654.0,1660.0,114.0,2015-10-19,468,0,0,0,1,0,0,0
3133,3,6318.0,74.0,7.0,2.0,2015-01-01,179,0,0,0,0,0,0,0
3134,2,9279.0,82.0,5.0,16.0,2014-03-28,632,0,0,0,1,0,0,0
3135,1,40753.0,237.0,13.0,53.0,2016-08-03,1891,0,0,0,0,0,0,1
3136,3,529172.0,794.0,168.0,19.0,2016-07-27,120,0,0,0,0,0,0,1
3137,1,125275.0,516.0,11.0,26.0,2015-06-14,626,0,0,0,0,1,0,0
3138,7,1403443.0,7337.0,2391.0,4471.0,2016-07-26,266,0,0,0,0,0,0,0
3139,1,1587840.0,8784.0,803.0,675.0,2016-01-20,413,0,0,0,1,0,0,0
3140,1,39455.0,592.0,26.0,98.0,2017-04-22,203,0,0,0,0,0,0,0
3141,11,70192.0,410.0,3.0,41.0,2010-10-24,156,0,0,0,0,0,1,0
3142,1,24372.0,39.0,1.0,6.0,2011-06-28,640,0,0,0,0,1,0,0
3143,2,120153.0,215.0,58.0,15.0,2015-08-21,9150,0,0,0,1,0,0,0
3144,2,475663.0,2848.0,237.0,122.0,2016-03-20,207,0,0,0,1,0,0,0
3145,65202,95855.0,141.0,3.0,1.0,2015-06-01,271,0,0,0,1,0,0,0
3146,7,4811019.0,10222.0,4024.0,,2015-08-08,150,0,0,0,0,0,0,0
3147,1,652218.0,583.0,58.0,16.0,2016-05-13,213,0,0,0,1,0,0,0
3148,1,15310.0,50.0,13.0,9.0,2013-01-25,212,0,0,0,0,0,0,0
3149,139,2742816.0,3264.0,469.0,86.0,2014-03-31,181,0,0,0,1,0,0,0
3150,1,5117.0,1.0,0.0,0.0,2014-01-03,640,0,0,0,1,0,0,0
3151,1,115403.0,747.0,34.0,120.0,2016-09-13,2551,0,0,0,1,0,0,0
3152,1,187211.0,261.0,26.0,34.0,2014-09-30,457,0,0,0,1,0,0,0
3153,6,460355.0,3140.0,349.0,1248.0,2015-10-30,261,0,0,0,0,0,0,0
3154,1,903807.0,2821.0,64.0,81.0,2013-10-08,273,0,0,0,1,0,0,0
3155,3,218003.0,659.0,133.0,90.0,2015-03-28,2642,0,0,0,1,0,0,0
3156,1,29945.0,91.0,8.0,11.0,2013-07-20,457,0,0,0,0,0,1,0
3157,1778,159249.0,811.0,24.0,73.0,2016-04-30,203,0,0,0,0,0,1,0
3158,3,195692.0,3472.0,57.0,351.0,2016-07-21,340,0,0,0,1,0,0,0
3159,4,32055.0,41.0,3.0,16.0,2012-12-31,118,1,0,0,0,0,0,0
3160,1,1973.0,3.0,2.0,0.0,2013-07-26,731,0,0,0,1,0,0,0
3161,5,423256.0,415.0,71.0,10.0,2011-10-11,717,0,0,0,1,0,0,0
3162,1,869.0,8.0,2.0,1.0,2015-07-03,553,0,0,0,1,0,0,0
3163,1,259904.0,596.0,120.0,134.0,2012-11-21,549,0,0,0,1,0,0,0
3164,5,232640.0,1248.0,100.0,,2014-10-09,37,0,0,0,1,0,0,0
3165,27826,207944.0,1305.0,55.0,159.0,2016-08-09,3693,0,0,0,0,0,1,0
3166,15,210112.0,317.0,134.0,150.0,2013-05-11,871,1,0,0,0,0,0,0
3167,1,193812.0,109.0,60.0,4.0,2015-01-19,9621,0,0,0,0,1,0,0
3168,1,780198.0,1043.0,155.0,50.0,2015-12-15,320,0,0,0,0,0,1,0
3169,1,198150.0,627.0,67.0,262.0,2015-08-28,3539,0,0,1,0,0,0,0
3170,1,667242.0,2809.0,192.0,898.0,2016-09-01,2258,0,0,0,1,0,0,0
3171,57,288506.0,221.0,109.0,14.0,2011-09-16,1390,0,0,0,0,1,0,0
3172,1,75346.0,167.0,24.0,11.0,2016-09-18,40,0,0,0,1,0,0,0
3173,2,28386.0,296.0,7.0,13.0,2016-08-05,84,0,0,0,0,1,0,0
3174,1,23509.0,32.0,2.0,2.0,2015-11-16,121,0,0,0,0,0,1,0
3175,1,77522.0,39.0,6.0,22.0,2008-11-03,643,0,0,0,1,0,0,0
3176,4,543.0,6.0,0.0,2.0,2016-04-14,304,0,0,0,0,0,1,0
3177,53500,800601.0,11276.0,168.0,1210.0,2016-07-16,210,0,1,0,0,0,0,0
3178,1,333.0,0.0,0.0,0.0,2015-03-10,64,0,0,0,1,0,0,0
3179,1,108579.0,253.0,7.0,29.0,2015-09-09,467,0,0,0,0,1,0,0
3180,1,2148831.0,10180.0,244.0,456.0,2014-09-26,306,0,0,0,1,0,0,0
3181,1,168.0,0.0,0.0,0.0,2016-08-20,252,0,0,0,1,0,0,0
3182,15,34817.0,718.0,31.0,162.0,2016-03-29,309,1,0,0,0,0,0,0
3183,6,861810.0,4118.0,524.0,1150.0,2016-06-23,387,0,0,0,0,0,0,0
3184,260,2966794.0,848.0,575.0,25.0,2013-07-22,156,0,0,0,1,0,0,0
3185,1,289463.0,3745.0,113.0,502.0,2016-02-14,287,0,0,0,0,0,1,0
3186,23,243471.0,1173.0,13.0,305.0,2010-10-24,299,0,0,0,0,0,1,0
3187,1,101930.0,441.0,27.0,38.0,2014-12-02,211,0,0,0,0,0,1,0
3188,1,3837181.0,2653.0,1183.0,189.0,2016-04-17,2063,0,0,0,0,0,1,0
3189,3,110431.0,358.0,9.0,20.0,2016-05-21,265,0,0,0,0,1,0,0
3190,1,33443.0,90.0,1.0,11.0,2010-08-16,231,0,0,0,1,0,0,0
3191,35,275596.0,678.0,57.0,77.0,2014-03-19,608,0,0,0,1,0,0,0
3192,9,10126.0,19.0,3.0,1.0,2013-11-25,11,0,0,0,0,1,0,0
3193,1,78888.0,427.0,29.0,9.0,2012-02-29,23,0,0,0,0,1,0,0
3194,1,97690.0,161.0,18.0,151.0,2015-12-04,826,0,0,0,0,1,0,0
3195,1,368195.0,2607.0,251.0,163.0,2016-09-04,384,0,0,0,0,1,0,0
3196,2,536182.0,1178.0,121.0,245.0,2016-08-10,2287,0,0,0,1,0,0,0
3197,1,207172.0,286.0,68.0,26.0,2012-05-26,9056,0,0,0,0,1,0,0
3198,1,9668.0,190.0,12.0,97.0,2016-05-13,300,0,1,0,0,0,0,0
3199,1,12680.0,16.0,6.0,2.0,2016-07-22,581,0,0,0,0,1,0,0
3200,8,230193.0,698.0,59.0,55.0,2016-10-27,188,0,0,0,1,0,0,0
3201,1,499841.0,3982.0,319.0,1133.0,2016-05-19,508,0,0,0,0,0,0,0
3202,3,178950.0,1071.0,716.0,791.0,2016-07-25,235,0,0,0,0,1,0,0
3203,7,295373.0,771.0,46.0,66.0,2016-12-01,139,0,0,0,1,0,0,0
3204,1,5306.0,271.0,0.0,273.0,2015-10-16,474,0,0,0,0,0,0,0
3205,1,52073.0,33.0,8.0,6.0,2012-09-24,133,0,0,0,1,0,0,0
